Step,Vehicle_ID,RSU_ID,Signal_Strength
49,26,149628083,0.04249055512618593
49,27,149734731,0.006727933573485744
49,28,1278964868,0.01598115894607155
49,29,150074406,0.007035821157731253
49,3,149862043,0.0030493002755765867
49,30,149862090,0.002754927346289357
49,31,149544950,0.11037765994387189
49,32,1279857123,0.028031534248589743
49,33,149862070,0.019636034928206585
49,34,149893051,0.00873598107956285
49,35,1271333862,0.010767287885378621
49,36,149874383,0.008033591905693199
49,37,149740468,0.01453721381389101
49,38,6683218650,0.00612520186959668
49,39,149941407,0.009148640059198939
49,4,10088870712,0.05898457222555517
49,40,149544977,0.020178103693437692
49,41,149623044,0.04580606303910908
49,42,1272637617,0.02521921481430944
49,43,150023494,0.013972134361554102
49,44,149628105,0.011000868194505924
49,45,1272638069,0.00748863058745791
49,46,6043413616,0.08953287959611889
49,47,149544979,0.010984875139978987
49,48,150015585,0.01394698546097069
49,49,149720455,0.01586157011466075
49,5,149609152,0.018481783816632874
49,6,1614193546,0.007169413366012005
49,7,149734771,0.01021339751036147
49,8,7848462342,0.007742060011412829
49,9,149964121,0.004340294109109527
50,0,149641019,0.00462219706402644
50,1,149734771,0.008859801110895259
50,10,150015582,0.0033709034885092376
50,11,149831267,0.023444271637273625
50,12,8548176274,0.012660883863135197
50,13,8179661891,0.029196632347003086
50,14,9335170282,0.008120297862860842
50,15,1452159836,0.007413467672456857
50,16,149637145,0.0070298141035838955
50,17,149751299,0.009339115354233082
50,18,149698434,0.008989093504506123
50,19,149628119,0.020713867994871904
50,2,627613337,0.09653700647093455
50,20,149984951,0.0028210110235549076
50,21,149925968,0.013418510262505545
50,22,149905486,0.003796417667806284
50,23,149751347,0.0035260889250801346
50,24,6043413614,0.040272206828497796
50,25,149839862,0.019536667960287277
50,26,149628083,0.027999560823552316
50,27,149734731,0.004872756256122311
50,28,1278964868,0.057732020275277345
50,29,150074406,0.011299626545718276
50,3,149734771,0.002989609166089961
50,30,149862090,0.004870686851250326
50,31,149544950,0.012564518791394207
50,32,1279857123,0.009646679304253098
50,33,149862070,0.010945307381554642
50,34,6022940775,0.00920152188608644
50,35,1271333862,0.03755262247174354
50,36,149874383,0.03499858407349486
50,37,149740468,0.00804213228658446
50,38,6683218650,0.006969468209781415
50,39,149941407,0.006059932594211376
50,4,10088870713,0.10917156139824286
50,40,149544977,0.07554957427239091
50,41,149623044,0.018003396006313524
50,42,1272637617,0.009173650005675745
50,43,150023494,0.11107451465757634
50,44,149628105,0.025135186638147736
50,45,1272638069,0.011542685983429453
50,46,6043413616,0.019626315695901016
50,47,1279857131,0.008604134159607191
50,48,150015585,0.01080383868305875
50,49,149720455,0.013481194679792759
50,5,149609152,0.006902644275940251
50,50,7686038677,0.0273483153843587
50,6,1614193546,0.005167558871579759
50,7,149734771,0.00677923806798107
50,8,7848462342,0.00442796830199455
50,9,149755146,0.0034697058544201293
51,0,149641019,0.003370593196012663
51,1,149734771,0.014845973851283637
51,10,150015582,0.0024051508623191024
51,11,8178006105,0.01284029425976465
51,12,8548176274,0.04178464189962722
51,13,8179661891,0.011869087889844698
51,14,8179661891,0.007329984702540816
51,15,1452159836,0.005145071050555093
51,16,149637145,0.004988135449072763
51,17,149751299,0.0885338574955267
51,18,149698434,0.0058572316002038875
51,19,11965872039,0.012931993906196326
51,2,627613337,0.014177342407534974
51,20,149984951,0.0023752512921480255
51,21,149925968,0.022225075495419026
51,22,149905486,0.002694561282124891
51,23,149751347,0.005279293210214763
51,24,8293291737,0.02388672118960979
51,25,149839862,0.020735979389011693
51,26,149628083,0.016457340621282446
51,27,6673725474,0.005914021010028778
51,28,1278964868,0.011194523288940111
51,29,150074406,0.018083198227620247
51,3,149734771,0.004140012784310443
51,30,149862090,0.01906447635573252
51,31,149544952,0.015302051397103139
51,32,150082320,0.018634921357686216
51,33,149862072,0.007402959932727859
51,34,6022940775,0.018245813595361593
51,35,1271333862,0.02298207762084831
51,36,149874383,0.012321322362632019
51,37,149740468,0.0052352931598995235
51,38,1452159844,0.009075584886226881
51,39,149941407,0.004402774361134665
51,4,10088870709,0.07555426937161133
51,40,149544977,0.03496472705746038
51,41,149623044,0.010230334443740073
51,42,149682578,0.008038862630013978
51,43,150023494,0.015127011318013864
51,44,149628105,0.039862493823322256
51,45,1272638069,0.03494695244818136
51,46,6043413606,0.05958847944103034
51,47,1279857131,0.012296244208589982
51,48,150015585,0.008332681935304967
51,49,149720455,0.01060781394231248
51,5,149609152,0.004296485542307905
51,50,7686038677,0.021839430763404954
51,51,149831229,0.015841921928248053
51,6,3755115729,0.00576992905433061
51,7,149734771,0.004907981735762007
51,8,7848462342,0.0029998498340075984
51,9,149755146,0.005143236782837997
52,0,149641019,0.0025653985586984247
52,1,149734771,0.02251752473570738
52,10,149925968,0.0033593600137854073
52,11,8178006105,0.015415809073174252
52,12,8646913715,0.027984993163809927
52,13,8179661889,0.006226786153734588
52,14,8179661891,0.030719288221495947
52,15,1452159836,0.0037957201318761405
52,16,149637145,0.0039172414604004115
52,17,149751299,0.010214230661637978
52,18,149698434,0.004317373502364952
52,19,11965872039,0.007970923968540475
52,2,6128558297,0.02163774611865274
52,20,149984951,0.0020480621888154206
52,21,149925968,0.03305933061696537
52,22,149905486,0.002095591575191474
52,23,149751347,0.010338653460234827
52,24,8293291728,0.03137020927381979
52,25,149839862,0.018992525432516793
52,26,149628083,0.010753076434453971
52,27,6673725474,0.01127444902554091
52,28,1278964868,0.006002917068944951
52,29,150074406,0.07302480683964419
52,3,149734771,0.005843960674267484
52,30,149637598,0.012163530705403191
52,31,1278964713,0.0870386471241217
52,32,150082320,0.06385456394992238
52,33,149862072,0.012782114094208432
52,34,6022940775,0.06197581772469927
52,35,1271333862,0.00912183665323949
52,36,1278964583,0.016222753458038225
52,37,149740468,0.003706793598883264
52,38,1452159844,0.024254675792374614
52,39,149941407,0.0035230996628210394
52,4,10088870709,0.018056915030182405
52,40,149544977,0.0153568054262817
52,41,149623044,0.0065920333768726466
52,42,149682578,0.013088223714150261
52,43,149942174,0.013961119938594058
52,44,149628105,0.0178378822153378
52,45,1272638069,0.021842111980975822
52,46,6043413606,0.019401725728732486
52,47,1279857131,0.02522572474629057
52,48,150015585,0.006444315255605711
52,49,149720455,0.00797307096629456
52,5,149609152,0.003096276739724997
52,50,149962437,0.03336385154691732
52,51,149831229,0.013561485550448431
52,52,149628085,0.015857154709562296
52,6,5425406889,0.009348271379361044
52,7,149734771,0.0037105431668669085
52,8,149862043,0.003106561335445631
52,9,149755146,0.008117211077415566
53,0,149641019,0.0020396799751706313
53,1,149734771,0.023120025280567887
53,10,149925968,0.0054985593689978645
53,11,149962410,0.013629621334599447
53,12,8646913715,0.0237110359364168
53,13,149637157,0.011950611733843179
53,14,8179661891,0.013305456009719984
53,15,1452159836,0.002926755048758529
53,16,149637145,0.0032066869910770367
53,17,149751299,0.004988620863992841
53,18,149698434,0.003373581699569851
53,19,11965872039,0.005289469964068088
53,2,149484663,0.030339871772434353
53,20,149910120,0.0018500477667651402
53,21,149925968,0.03703877428146766
53,22,149883811,0.0019278404822807482
53,23,149751347,0.10556224834604157
53,24,6043413608,0.038038469085219705
53,25,149839862,0.019074237285525143
53,26,149628083,0.00735367230751443
53,27,6673725474,0.1596161740129019
53,28,149734752,0.008841515139165257
53,29,150074406,0.02085180857194841
53,3,149734771,0.00813005310258686
53,30,149637598,0.004127055628880547
53,31,1278964713,0.014557058582413776
53,32,150082320,0.012501208045843553
53,33,149862072,0.10614895232196488
53,34,6022940775,0.012770580271601575
53,35,149883799,0.008560503067365194
53,36,1278964583,0.015210471438254766
53,37,149740468,0.002887620476848125
53,38,1452159844,0.032456532589982635
53,39,149941407,0.0029270500156671855
53,4,149824197,0.023748011135321594
53,40,149544977,0.009162482663363758
53,41,149623044,0.004600190428475693
53,42,149682578,0.0197433794446797
53,43,149942174,0.020294128983936434
53,44,149628105,0.009808742955798316
53,45,1272638069,0.008506151626435489
53,46,1754696226,0.014086953279008413
53,47,1279857131,0.061871971003554384
53,48,150015585,0.0049542064675441025
53,49,1272638027,0.007477245045337098
53,5,8293337586,0.0025695106705643663
53,50,149962437,0.03409794202621633
53,51,149831229,0.010714889660150365
53,52,149628085,0.013877272584488818
53,53,149600477,0.015718720701237136
53,6,5425406889,0.02342603882817647
53,7,149734771,0.002903655041023604
53,8,149862043,0.005169097017323346
53,9,149755146,0.01341582678702205
54,0,150015602,0.0020036498341035147
54,1,149734771,0.023325322218390978
54,10,149925968,0.014860382480800181
54,11,149962410,0.014205928664551688
54,12,8646925425,0.01905292401119948
54,13,149637157,0.024226509033778012
54,14,8179661889,0.006007577116823727
54,15,1452159836,0.0023218421793983744
54,16,1449171623,0.003908532411185767
54,17,149751299,0.003339662110426745
54,18,149755160,0.0034325401533482525
54,19,8293211731,0.007304057560059322
54,2,149484663,0.012980944309152859
54,20,149910120,0.0021097578126465055
54,21,149925968,0.03706231847179508
54,22,149883811,0.002434093290759656
54,23,149522011,0.05748700414881343
54,24,6043413608,0.015455515329055479
54,25,149839862,0.019094091000176935
54,26,149628083,0.005256600573875377
54,27,6673725474,0.009121953128313886
54,28,149734752,0.015046716799590036
54,29,150074406,0.008992022128631058
54,3,149734771,0.010613590316205821
54,30,149637733,0.002489976028090197
54,31,149544955,0.010413066711707499
54,32,150082320,0.006774172093684444
54,33,149862072,0.011965012253675378
54,34,150015576,0.007742535559344495
54,35,149883799,0.01441435304593258
54,36,149772482,0.014530031166292957
54,37,7186667084,0.0034580571262964213
54,38,149860309,0.08368267914354459
54,39,149941407,0.0024865857797460767
54,4,149824197,0.06557276179695379
54,40,149544977,0.00621944909032689
54,41,149802943,0.005796808200616918
54,42,149682578,0.05717883388571977
54,43,149942174,0.05947126526370484
54,44,149628105,0.006384182661389649
54,45,1272638069,0.005308296864147857
54,46,1754696226,0.10505672652986044
54,47,1279857131,0.013712037347623652
54,48,150015585,0.003842971207265387
54,49,1272638027,0.011432242853278159
54,5,8293337586,0.0033668858019750125
54,50,7686038674,0.03993920998690339
54,51,149831229,0.0079561181534956
54,52,149628085,0.01085536114020662
54,53,149600477,0.014102611114944066
54,54,8294002034,0.019835227723428613
54,6,5425406889,0.03506691479834078
54,7,149734771,0.0023309192739570674
54,8,149862043,0.015620379790016268
54,9,149755146,0.021219562300125432
55,0,150015602,0.002601699994722305
55,1,149734771,0.02336522614354952
55,10,149925968,0.018532650983961046
55,11,7082064345,0.00923933233151629
55,12,8646925425,0.02299073270186546
55,13,7304929047,0.04124203197142375
55,14,149637157,0.008453224366382704
55,15,149551816,0.0019462518628509389
55,16,1449171623,0.005038231071288365
55,17,149751299,0.0024822782114641354
55,18,149755160,0.004223787861629449
55,19,8293211731,0.020606281042685567
55,2,149751326,0.027979103931047578
55,20,149910120,0.0024531558887772704
55,21,149925968,0.03706372142659874
55,22,149883811,0.003240947788003932
55,23,149522010,0.036733635873312784
55,24,375932627,0.008661219986272417
55,25,149839862,0.019100873476867473
55,26,149628083,0.003974472518896637
55,27,6673725474,0.004694204389346222
55,28,149734752,0.023586364088061293
55,29,150074406,0.005755798464143373
55,3,149734771,0.012497306875123402
55,30,149637733,0.004096539790183517
55,31,149544955,0.017207798239860978
55,32,149722210,0.0047843111815417975
55,33,149862072,0.005603844183896175
55,34,150015576,0.012707301917461748
55,35,149883799,0.022464612211707712
55,36,149772482,0.015419057913674494
55,37,7186667084,0.004813051313419026
55,38,149860309,0.015019531388560981
55,39,149941405,0.002605362716847673
55,4,149824197,0.030845861284999086
55,40,149544977,0.0045138819131541295
55,41,149802943,0.009387177063058484
55,42,149682578,0.03069457440920603
55,43,149942174,0.03612561232640504
55,44,149628105,0.0045721822625546076
55,45,1272638069,0.0038122821884557716
55,46,1754696226,0.016095288125777485
55,47,149544977,0.010681402632823689
55,48,150015585,0.0030571399554733328
55,49,1272638027,0.02853484985630682
55,5,8293337586,0.004788812503286996
55,50,7686038674,0.01647173920505632
55,51,149831229,0.006052715385317713
55,52,149628085,0.00819192540847151
55,53,149600477,0.011124051806885351
55,54,8294002034,0.01613939565732123
55,55,10862500970,0.0949707365486332
55,6,149909915,0.03464818575482493
55,7,149628119,0.002628764815097634
55,8,149862043,0.015017690759209173
55,9,149755146,0.02545097724496184
56,0,150015602,0.003727787788133558
56,1,149734771,0.02337872964854171
56,10,149925968,0.005755537999965851
56,11,7082064345,0.02892009745557157
56,12,6665430096,0.012940122481206549
56,13,7304929048,0.09622902445078614
56,14,149637157,0.0716648596991384
56,15,149551816,0.0024217188483602217
56,16,1449171623,0.006891124841370332
56,17,149751301,0.0022373388388511398
56,18,149755160,0.005355630256276154
56,19,8293211731,0.01864448873333139
56,2,149751326,0.019427024771025116
56,20,149910120,0.002946019842438422
56,21,149925968,0.048477381204683666
56,22,149883811,0.00490497064804879
56,23,149522010,0.031171453725087117
56,24,375932627,0.029294260477334244
56,25,149839862,0.019102352231246518
56,26,149628083,0.0031989668450586447
56,27,149628078,0.006466841403105901
56,28,149734752,0.04261224122439595
56,29,150074406,0.004298549053613801
56,3,149734771,0.012507570016271577
56,30,149637733,0.011808152053156334
56,31,149544955,0.0743664951052331
56,32,149722210,0.006878747428868703
56,33,149862072,0.0035462927183721026
56,34,150015576,0.01966440824779946
56,35,149883799,0.10900232062503461
56,36,1278964989,0.01229116262076285
56,37,7186667084,0.007802268722188999
56,38,149860311,0.04883280649875795
56,39,149941405,0.0030583762107089817
56,4,149824197,0.011608750462332248
56,40,149544977,0.0034456924284862528
56,41,149802943,0.017118610024849195
56,42,5748257755,0.016910810705261833
56,43,149942174,0.01600956912567431
56,44,149628105,0.003490693399364852
56,45,1272638069,0.0029932662764930273
56,46,1754696226,0.0077457803516285915
56,47,149544977,0.017262676215837963
56,48,150015585,0.0024630139750875697
56,49,1272638027,0.03269560785481805
56,5,8293337586,0.008264634457247549
56,50,7686038674,0.00791930848159502
56,51,149831229,0.004692931778390895
56,52,149628085,0.0060813559011642804
56,53,149600477,0.008397441371544202
56,54,8294002034,0.01243035882137456
56,55,10862500970,0.08217862664834655
56,56,149539141,0.015902766002593865
56,6,1271333640,0.038821258212309646
56,7,149628119,0.003639437846221174
56,8,149862043,0.0051962880664596575
56,9,149755146,0.029530984286788946
57,0,150015602,0.006609161486237492
57,1,149734771,0.02337915041144194
57,10,149925968,0.0034229937846024703
57,11,9335189633,0.04841764707736469
57,12,6665430096,0.024193597707349628
57,13,8528905820,0.03715258775480027
57,14,7304929047,0.011504635246425147
57,15,149551816,0.0031860360354917603
57,16,1449171623,0.010868372413413622
57,17,149751301,0.002897257672751224
57,18,149755160,0.00687531897574375
57,19,8293211741,0.017904097449844468
57,2,149751323,0.010193261689404725
57,20,149910120,0.0036989898484715007
57,21,149925968,0.11721094767427395
57,22,149883811,0.010345186761559582
57,23,2501076516,0.017067176508133216
57,24,6043413618,0.03972988593632477
57,25,149839862,0.019102577948394154
57,26,149628083,0.002688170493895075
57,27,149628078,0.019907898359325993
57,28,149734752,0.017925926696989187
57,29,150074406,0.0034364659196959306
57,3,149734771,0.012513257835051554
57,30,149637733,0.011605054452325403
57,31,149544955,0.02085807526985974
57,32,149722210,0.012330735968471602
57,33,149824235,0.005603277198589202
57,34,150015576,0.07894098175838994
57,35,149883799,0.030034682300113677
57,36,1278964989,0.01953377273933998
57,37,7186667084,0.020943233622573307
57,38,149860311,0.01889933523166673
57,39,149941405,0.0037594027706433974
57,4,149824197,0.006695284053039331
57,40,149544977,0.0028135183352588178
57,41,149802943,0.030085584945557724
57,42,5748257755,0.018051485373150097
57,43,149942174,0.009268916550814648
57,44,149628105,0.002822354583854909
57,45,1272638069,0.0024704279223102363
57,46,1754696226,0.005061057429016335
57,47,149544977,0.06043337542858904
57,48,149910640,0.002166768228337443
57,49,1272638027,0.00975570374022907
57,5,8293337586,0.03196799218248399
57,50,7686038674,0.004878686719039096
57,51,149831229,0.003664008615356105
57,52,149628085,0.004592033246259557
57,53,149600477,0.0062774901799524255
57,54,8294002037,0.010969156824507961
57,55,10862500970,0.033523566798927484
57,56,149539141,0.014193133437228984
57,57,149615398,0.01584217056868504
57,6,1623983702,0.0501138751556447
57,7,149628119,0.006149278158696379
57,8,149862043,0.0031068416319519074
57,9,149755146,0.029637435709687
58,0,150015602,0.028350981794316277
58,1,149734771,0.02337915041144194
58,10,149925968,0.0024528359347530063
58,11,9335189634,0.038188902952436515
58,12,149862057,0.0456976014178768
58,13,8528905820,0.006739027180196138
58,14,7304929047,0.04119721164592834
58,15,149551816,0.004597871437364085
58,16,1449171623,0.025010318821385737
58,17,149751301,0.004056335501349249
58,18,149455406,0.009033394346040582
58,19,10127762999,0.008747886507946
58,2,149751323,0.016795376644644942
58,20,149910120,0.0048571682237554
58,21,149925968,0.042095294566494905
58,22,149883811,0.06635824898844152
58,23,2501076516,0.07205801198067233
58,24,149860360,0.024008533072009255
58,25,149839862,0.019102781085087003
58,26,149628083,0.0023169819008574647
58,27,149628078,0.01861546246836291
58,28,149734752,0.00971972041162336
58,29,149604781,0.004224273359851063
58,3,149734771,0.012513859607312385
58,30,149544961,0.009921079475338233
58,31,149544955,0.008856186430209488
58,32,149722210,0.06364884129817769
58,33,149824235,0.017661032380963424
58,34,150015576,0.035839795235551614
58,35,149883799,0.014141098441755607
58,36,149925983,0.01124870063678156
58,37,7186667084,0.027250497225707798
58,38,1452159884,0.05210251684816303
58,39,149941405,0.00489903841579994
58,4,6985060930,0.00694864121048275
58,40,149544977,0.0023778065518408305
58,41,149802943,0.03864553085348066
58,42,5748257731,0.011754298383432397
58,43,149942174,0.006153923781574524
58,44,149628105,0.002347319347040992
58,45,149641361,0.0023468424071358884
58,46,149922706,0.003989729839325372
58,47,149544977,0.025280636875337936
58,48,149910640,0.0027242805213642364
58,49,149910120,0.009018115495371636
58,5,8293337586,0.01610185136606653
58,50,7686038674,0.003418194659472113
58,51,149831229,0.002906833659274372
58,52,149628085,0.0035782295118507493
58,53,149600477,0.004709202581944006
58,54,8294002037,0.02016177302063543
58,55,10862500970,0.01700911129517189
58,56,149539141,0.01141223136014976
58,57,149615398,0.013642452074800466
58,58,1278964580,0.019744881552949695
58,6,5425406898,0.05651516064325258
58,7,149628119,0.021764670368820814
58,8,149734771,0.002906850744223988
58,9,149755146,0.02973638000273502
59,0,150015602,0.012125934389772284
59,1,149734771,0.02337915041144194
59,10,150015585,0.002105044887447573
59,11,1278964939,0.025796318787627195
59,12,149862057,0.006288232307192312
59,13,8528945620,0.01957549089771882
59,14,8528905821,0.09793086221916092
59,15,149551816,0.006963117884773102
59,16,1449171623,0.05307910683023222
59,17,149751301,0.006775622886960074
59,18,149455406,0.013051960904799006
59,19,1754696192,0.011281601348612549
59,2,149751323,0.047625300501156605
59,20,149910120,0.007307508762316031
59,21,149925968,0.017199113419309683
59,22,149883811,0.008441843848741724
59,23,2501076516,0.022255429854520038
59,24,6637735141,0.03299618692078905
59,25,149839862,0.019102781085087003
59,26,149720240,0.002316468009020729
59,27,8178006109,0.014644767216844053
59,28,149734752,0.00626540111339613
59,29,149604781,0.0057039214109920865
59,3,149734771,0.012514038915752802
59,30,149544961,0.014450222030831662
59,31,1272637736,0.02485717556403149
59,32,149722210,0.017336197437944817
59,33,149824235,0.012756952935805282
59,34,150015576,0.014739230456190619
59,35,149883799,0.008465072996927992
59,36,149925983,0.022233807763508605
59,37,7186667080,0.013364826605583817
59,38,6043336357,0.060451366202621704
59,39,149941405,0.007020784372056667
59,4,6985060930,0.01697387430851749
59,40,149839871,0.002803127461070624
59,41,149802943,0.020055394797559637
59,42,5748257731,0.018703287291470607
59,43,149942174,0.004444409337415929
59,44,149803019,0.00231016530816339
59,45,149641361,0.002811623850682061
59,46,149922706,0.005413585130880127
59,47,149544977,0.010478110916618348
59,48,149910640,0.0036712924502469786
59,49,149910120,0.04276997889852155
59,5,8293337586,0.0066241758409987675
59,50,7686038674,0.0025766916710958294
59,51,149831229,0.002378906014820989
59,52,149628085,0.0029069809663945095
59,53,149650341,0.005884763301781776
59,54,8294002037,0.10124537087581024
59,55,149663663,0.013908546634687996
59,56,149539141,0.00880141547310127
59,57,149615398,0.01052590436302325
59,58,1278964580,0.0159639458656661
59,6,5425406898,0.012022296593870168
59,7,11965872039,0.015037447846204713
59,8,149734771,0.0038952542416815514
59,9,149755146,0.029740190905219243
60,0,150015600,0.05018963728924737
60,1,149734771,0.02337915041144194
60,10,150015585,0.0027950507195131174
60,11,1278964939,0.009882995822465105
60,12,149862057,0.003296448351376348
60,13,8528905819,0.015006031070291205
60,14,8528905820,0.022317857575338326
60,15,149551816,0.011274388092466382
60,16,1449171623,0.013517709809980882
60,17,149751301,0.022498622630157387
60,18,149455406,0.016974786919197803
60,19,1754696192,0.01889533068433887
60,2,149751323,0.042341491198596516
60,20,149910120,0.012149033778388475
60,21,149925968,0.00948846176378568
60,22,149883811,0.004540527167314287
60,23,2501076516,0.00897424328529254
60,24,6637735123,0.03084836113069034
60,25,149839862,0.019102781085087003
60,26,149720240,0.0027017251300888775
60,27,8178006107,0.015516014545270077
60,28,149734752,0.004475258506554875
60,29,149604781,0.009020343289266215
60,3,149734771,0.012514038915752802
60,30,149544961,0.0044104095110521005
60,31,1272637736,0.02346617231057042
60,32,149722210,0.007919335051614518
60,33,149824277,0.01684782476816867
60,34,150015576,0.008366707160754107
60,35,149883799,0.00563939076050701
60,36,1278964645,0.01168030392552541
60,37,7186667080,0.07947636653411098
60,38,6043336357,0.016266330470501574
60,39,149941405,0.012319782547718004
60,4,6985060930,0.06728250824439187
60,40,149839871,0.00347104266295528
60,41,149802943,0.011783514747171691
60,42,5748257731,0.010297999106375364
60,43,149869265,0.004106565319950901
60,44,149803019,0.00273200428313402
60,45,149641361,0.0034952660332433147
60,46,149922706,0.008461493703350921
60,47,1279856886,0.014222686216940904
60,48,149910640,0.005518036834047195
60,49,149910120,0.013831569554366348
60,5,150065905,0.012628582150577796
60,50,7686038674,0.0020180011628483418
60,51,149831229,0.001995404869539102
60,52,149628085,0.0024193245384530825
60,53,149650341,0.010239543938997614
60,54,8294002037,0.02019198938217708
60,55,149663663,0.05074983110631399
60,56,149539141,0.00679461908252425
60,57,149615398,0.007747947697176326
60,58,1278964580,0.011899781469252394
60,6,5425406898,0.0066765505862566325
60,60,149922697,0.01587158197039417
60,7,11965872039,0.005826930438963685
60,8,149734771,0.0052672968589147695
60,9,149755146,0.029741382128713672
61,0,150015600,0.010038862589475414
61,1,149734771,0.02337915041144194
61,10,150015585,0.004197046962901361
61,11,149893046,0.04466382295224816
61,12,149862055,0.00238384671427031
61,13,8528905819,0.016545115014692625
61,14,8528905820,0.006564111977505863
61,15,149551816,0.018978282064894124
61,16,1449171623,0.007818943885051013
61,17,149751301,0.017279823672505096
61,18,149455406,0.035300473517089224
61,19,7290763352,0.011234610270207761
61,2,149751323,0.016491091722642376
61,20,149910120,0.019992920550820692
61,21,1272657724,0.010099595548676621
61,22,149883811,0.003087215086352531
61,23,150030309,0.007385115843586013
61,24,149640707,0.024233819440388892
61,25,149839862,0.019102781085087003
61,26,149720240,0.0032614089422166996
61,27,7082064352,0.027920116811670347
61,28,149734752,0.0033613303360490406
61,29,149604781,0.01904038478023125
61,3,149734771,0.012514038915752802
61,30,149544967,0.008717785624164491
61,31,149544957,0.008973612810983342
61,32,8552493789,0.006769662078653613
61,33,149862074,0.09021991642830894
61,34,150015576,0.00547462378654111
61,35,149883799,0.0041749645454963085
61,36,1278964645,0.02132302026823155
61,37,7186667080,0.011295297816491096
61,38,1452159862,0.00808598459898874
61,39,149941405,0.04788645331192043
61,4,9335170299,0.048518537997616504
61,40,149839871,0.004513838264537926
61,41,149802943,0.007623772344238075
61,42,5748257737,0.0066672854235845175
61,43,149869265,0.005672228383118764
61,44,149803019,0.0033330271174289764
61,45,149641361,0.004678368861630408
61,46,149922706,0.01969297539598138
61,47,1279856886,0.07195846013092982
61,48,149910640,0.011102079188830936
61,49,1272637976,0.0072341138224009905
61,5,150065905,0.06307512595024632
61,50,7686038674,0.001645054787377518
61,51,149831231,0.0019395970396123305
61,52,149734746,0.002338090316676417
61,53,149650341,0.03843008515200193
61,54,149615444,0.025652671485025192
61,55,1278964666,0.023754198306311494
61,56,149539141,0.005197457974853345
61,57,149615398,0.005726572836462913
61,58,1278964580,0.008454276660462546
61,6,5425406898,0.004588328101206958
61,60,149922697,0.013640733622880099
61,61,149910651,0.01583947078527315
61,7,8293211731,0.008728028791454229
61,8,149734771,0.006873474065074786
61,9,149755146,0.029741382128713672
62,0,5081068533,0.015192765897354165
62,1,149734771,0.02337915041144194
62,10,150015585,0.008195504765884876
62,11,149893046,0.008498780345206455
62,12,149862055,0.0035979775167752064
62,13,6990494594,0.006330743596408545
62,14,8528945620,0.01721204752985209
62,15,149551816,0.12710268322719664
62,16,7301163325,0.011468317304661758
62,17,149751301,0.006320726046383268
62,18,149455406,0.06551224213369068
62,19,7290763352,0.014109680858538557
62,2,149751323,0.009401025111121501
62,20,149910120,0.040760937511339405
62,21,1272657724,0.030186285478677792
62,22,149883811,0.00234633235842562
62,23,2501076513,0.00909801230509771
62,24,149860358,0.025868884702176857
62,25,149839862,0.019102781085087003
62,26,149720240,0.004060005559815236
62,27,7082064352,0.007277559987902668
62,28,149734752,0.0026435078676943446
62,29,149604781,0.0738294218828891
62,3,149734771,0.012514038915752802
62,30,149544967,0.01859180454135679
62,31,149544957,0.02938252395347663
62,32,8552493789,0.011882528282816199
62,33,149862075,0.009171034276454042
62,34,150015576,0.0039478074362774285
62,35,149883799,0.0033050240204233233
62,36,149925981,0.041395263263676284
62,37,1452159844,0.010083605105520805
62,38,1452159862,0.01784713757529882
62,39,149941405,0.0221261605615321
62,4,6985060929,0.021417406493946793
62,40,149839871,0.006493490886971911
62,41,149802943,0.005279067753521762
62,42,5748257737,0.012418458384758215
62,43,149869265,0.009502115558057338
62,44,149803019,0.004294076010754685
62,45,149641361,0.0071054470886602805
62,46,149922706,0.05336460873172672
62,47,1279856886,0.019331174774875712
62,48,149910640,0.09840756494018699
62,49,1272637976,0.022390172409840748
62,5,150065905,0.009699938737422104
62,50,7686038674,0.0013770873943059522
62,51,149831231,0.00230149167752817
62,52,149734746,0.002766619202008547
62,53,149650341,0.019864339995843253
62,54,149615444,0.032807247236589086
62,55,1278964666,0.03354436614020509
62,56,149539141,0.004034219810330203
62,57,149615398,0.004298933658285813
62,58,150010954,0.008836198160204714
62,6,5425406898,0.0035469370464150276
62,60,149922697,0.010880376633061642
62,61,149910651,0.013562406292269392
62,62,149593174,0.015860726733538836
62,7,8293211731,0.0757115585442559
62,8,149734771,0.008102018617235125
62,9,149755146,0.029741382128713672
63,0,7012433059,0.10530715080786926
63,1,149734771,0.02337915041144194
63,10,150015585,0.09026013333498725
63,11,1278964846,0.07748798415496856
63,12,149862055,0.007327316151056652
63,13,6990494661,0.01349087984993205
63,14,8528945620,0.013135851674673784
63,15,149551816,0.019669720040125818
63,16,7301163325,0.03318631518903647
63,17,149751301,0.0038297642395656037
63,18,149755160,0.020804763962952368
63,19,8179557211,0.03820565564129183
63,2,1278964918,0.01518561505469327
63,20,149910120,0.023984771538721018
63,21,1272657724,0.02037129250917682
63,22,8178474405,0.0024059523870612835
63,23,2501076513,0.01571164725651918
63,24,7848462348,0.054561382814151
63,25,149839862,0.019102781085087003
63,26,149720240,0.0053931690935513895
63,27,7082064352,0.004230258258745398
63,28,149628093,0.0022783322635775774
63,29,149604781,0.013576461143360386
63,3,149734771,0.012514038915752802
63,30,3629468327,0.010666355538266625
63,31,149544957,0.02039109159591159
63,32,8552493789,0.04764223426926998
63,33,8297134929,0.014876846227947611
63,34,150023485,0.004903043272195757
63,35,149883799,0.00274224822267636
63,36,149925978,0.025647910741253003
63,37,1452159844,0.01725995658321366
63,38,1452159862,0.06101139100852397
